Customer_ID,tradeDate,ticker,Side,Quantity,Px,TradeCurrency,FeeUSD
C100184,2025-07-28,HKNX,BUY,326,87.73,ILS,
C100263,2025-06-18,IFZBF,BUY,64,381.11,EUR,
C100292,2025-07-16,PVAU,BUY,128,349.66,USD,4.28
C100157,2025-07-01,HHIOD,SELL,-101,78.98,USD,4.48
C100629,2025-07-03,MOSWO,SELL,-105,73.11,USD,5.83
C100730,2025-08-08,CES,SELL,-339,261.18,USD,7.76
C100327,2025-07-29,JTON,SELL,-31,188.62,GBP,
C100384,2025-06-10,CJO,BUY,180,329.96,EUR,
C100245,2025-08-28,VHFUP,BUY,144,267.66,ILS,
C100972,2025-06-11,WKQEY,SELL,-64,66.6,GBP,
C100475,2025-06-12,AOC,SELL,-245,318.01,ILS,
C100029,2025-06-04,AJDX,BUY,145,114.39,GBP,
C100567,2025-07-15,KSBR,BUY,108,172.77,EUR,
C100311,2025-08-20,ONCC,SELL,-490,219.6,USD,5.28
C100866,2025-06-26,PWETB,BUY,449,4.76,GBP,
C100553,2025-07-15,NHV,BUY,127,354.44,ILS,
C100984,2025-06-09,ZHSM,SELL,-234,280.06,USD,6.28
C100832,2025-07-01,IDX,SELL,-441,388.82,USD,9.19
C100061,2025-07-18,ZPDCR,SELL,-295,233.91,GBP,
C100859,2025-08-01,NCRE,SELL,-358,274.29,EUR,
C100599,2025-06-09,MLFM,SELL,-345,256.89,EUR,
C100756,2025-07-24,BSAI,BUY,422,64.06,USD,4.85
C100404,2025-06-25,BUJ,BUY,267,20.36,GBP,
C100899,2025-08-29,NGDLP,BUY,391,352.56,GBP,
C100905,2025-07-17,QZIUC,SELL,-219,118.07,ILS,
C100279,2025-07-31,SOHH,SELL,-486,78.08,EUR,
C100470,2025-06-04,VNH,SELL,-261,156.2,EUR,
C100661,2025-08-25,UPV,BUY,411,159.85,USD,5.3
C100923,2025-08-13,mknxr,BUY,354,151.71,ILS,
C100780,2025-06-13,BVCC,BUY,438,389.36,USD,5.65
C100913,2025-06-23,JDBYO,SELL,-127,252.25,GBP,
C100995,2025-08-04,QKP,SELL,-242,194.74,ILS,
C100181,2025-06-23,DBY,BUY,172,75.81,ILS,
C100379,2025-08-19,OML,BUY,50,95.02,USD,1.37
C100226,2025-07-21,NGXB,BUY,294,334.21,GBP,
C100196,2025-07-10,IFZBF,SELL,-173,31.36,EUR,
C100505,2025-06-06,NLUC,SELL,-83,50.92,GBP,
C100504,2025-06-02,CRHS,BUY,128,297.33,EUR,
C100840,2025-06-20,JGH,SELL,-272,292.48,GBP,
C100582,2025-07-01,XFNEW,SELL,-15,97.25,EUR,
C100675,2025-06-12,EMF,BUY,193,348.8,EUR,
C100763,2025-07-17,OJLHF,BUY,459,142.96,EUR,
C100902,2025-07-04,LRJLC,SELL,-290,56.48,USD,5.78
C100993,2025-08-21,KREEP,SELL,-153,15.68,USD,2.5
C100960,2025-07-29,QZIZI,BUY,237,209.24,ILS,
C100864,2025-06-23,AJDX,SELL,-220,280.92,ILS,
C100507,2025-07-10,BWJZ,BUY,184,95.18,USD,3.44
C100284,2025-08-20,WLN,SELL,-406,121.43,GBP,
C100005,2025-07-30,THX,BUY,70,147.04,USD,1.51
C100901,2025-07-10,HLSEL,BUY,193,169.92,ILS,
C100980,2025-07-07,BSU,BUY,233,184.37,EUR,
C100337,2025-06-18,HZRHO,BUY,406,116.98,USD,6.44
C100491,2025-07-30,NGDLP,BUY,466,196.23,GBP,
C100253,2025-07-14,QWPSB,SELL,-273,14.22,GBP,
C100852,2025-07-14,XPMCJ,SELL,-392,315.96,USD,4.97
C100794,2025-06-18,FFBQF,SELL,-433,297.25,ILS,
C100592,2025-06-11,YBU,BUY,357,8.94,USD,4.28
C100386,2025-06-24,FPIS,BUY,482,80.08,USD,8.5
C100941,2025-06-11,CROZ,SELL,-322,126.13,GBP,
C100625,2025-06-12,VMN,SELL,-223,380.25,USD,2.5
C100693,2025-07-23,XYKK,BUY,172,372.67,ILS,
C100411,2025-07-11,ZMMY,SELL,-179,310.16,USD,5.5
C100464,2025-08-15,YADL,SELL,-497,111.71,USD,7.39
C100347,2025-08-21,MFZI,BUY,72,15.6,GBP,
C100601,2025-06-19,HSSU,BUY,206,181.69,USD,4.8
C100609,2025-07-04,GMYHH,BUY,370,98.05,EUR,
C100652,2025-08-04,ELK,SELL,-66,351.01,ILS,
C100492,2025-07-03,QWO,SELL,-407,235.44,EUR,
C100140,2025-06-11,WBG,BUY,205,67.22,EUR,
C100319,2025-09-01,HYRF,SELL,-393,318.2,GBP,
C100318,2025-06-26,UZXTV,BUY,323,370.48,ILS,
C100316,2025-07-23,VQPD,SELL,-30,380.25,GBP,
C100993,2025-06-11,mknxr,BUY,91,297.6,EUR,
C100519,2025-08-15,ZHZR,BUY,465,156.76,GBP,
C100200,2025-07-07,TMP,BUY,238,9.68,USD,5.93
C100349,2025-08-22,NXVG,SELL,-494,69.57,GBP,
C100872,2025-07-24,ETWH,SELL,-297,81.46,ILS,
C100336,2025-08-21,RONV,BUY,496,348.02,USD,9.51
C100507,2025-07-10,ZHWU,BUY,253,9.81,EUR,
C100477,2025-07-14,GERAA,BUY,43,113.32,ILS,
C100752,2025-08-07,KVK,SELL,-314,43.55,EUR,
C100409,2025-08-05,GLHTL,BUY,213,280.17,USD,6.93
C100075,2025-06-20,KOG,BUY,165,364.49,EUR,
C100297,2025-08-05,VKB,BUY,48,30.48,USD,4.31
C100998,2025-07-07,TFNN,BUY,101,20.98,GBP,
C100178,2025-07-02,ZHWU,SELL,-28,149.34,GBP,
C100867,2025-07-02,AOC,BUY,55,193.35,EUR,
C100022,2025-06-18,UFUF,SELL,-423,60.93,USD,8.77
C100851,2025-08-07,JBM,BUY,426,287.75,USD,4.69
C100346,2025-07-25,OML,BUY,32,97.31,ILS,
C100245,2025-07-01,RMAH,SELL,-495,49.03,ILS,
C100899,2025-06-23,UUE,BUY,163,29.72,EUR,
C100903,2025-07-04,ANHZ,BUY,217,329.26,EUR,
C100545,2025-07-28,YTBXO,SELL,-172,34.61,ILS,
C100651,2025-07-04,SOHH,BUY,485,141.65,GBP,
C100808,2025-07-15,SYZXC,SELL,-340,240.65,USD,8.28
C100644,2025-06-24,HRM,SELL,-498,93.02,ILS,
C100214,2025-08-25,NIACK,BUY,84,70.23,USD,4.39
C100171,2025-09-01,ELK,SELL,-42,380.65,GBP,
C100510,2025-07-02,MUSKV,SELL,-348,146.51,GBP,
C100729,2025-08-28,PNM,SELL,-188,323.35,ILS,
C100274,2025-06-06,JJH,SELL,-373,167.96,EUR,
C100224,2025-08-20,BQXZT,BUY,2,197.14,EUR,
C100405,2025-08-15,IRRD,SELL,-373,6.87,ILS,
C100585,2025-07-16,PSBT,SELL,-341,191.65,USD,3.49
C100137,2025-07-23,ORWR,BUY,274,305.34,ILS,
C100531,2025-06-09,GEL,BUY,298,147.66,ILS,
C100524,2025-08-15,XKFZ,SELL,-183,113.65,ILS,
C100478,2025-08-06,NGDLP,SELL,-413,180.47,ILS,
C100324,2025-06-05,DZI,SELL,-240,295.72,EUR,
C100452,2025-06-13,WMF,SELL,-260,86.78,GBP,
C100923,2025-08-29,WOO,SELL,-202,82.36,USD,2.47
C100804,2025-06-18,RDCQB,BUY,482,136.24,USD,7.39
C100073,2025-07-07,IVNSH,BUY,89,329.11,GBP,
C100201,2025-07-16,QXMO,SELL,-311,234.61,GBP,
C100763,2025-07-04,JVWF,SELL,-300,204.79,EUR,
C100875,2025-06-03,VHFUP,SELL,-473,250.09,GBP,
C100288,2025-08-12,QSC,SELL,-147,5.49,ILS,
C100841,2025-08-25,ETWH,BUY,123,320.11,EUR,
C100886,2025-07-11,BHZY,BUY,182,356.19,EUR,
C100485,2025-08-22,WMF,SELL,-251,59.12,GBP,
C100810,2025-07-04,AFD,SELL,-265,240.33,ILS,
C100788,2025-07-08,CJO,SELL,-337,271.41,ILS,
C100460,2025-08-06,KBJZN,BUY,499,339.7,EUR,
C100591,2025-07-25,ZGW,BUY,246,363.92,USD,6.59
C100511,2025-07-31,ISI,SELL,-3,290.57,EUR,
C100429,2025-07-24,BWBA,SELL,-323,123.36,GBP,
C100601,2025-06-25,AITDJ,BUY,390,241.77,EUR,
C100975,2025-08-07,IUNJ,SELL,-30,11.84,EUR,
C100971,2025-08-08,THX,BUY,474,112.17,EUR,
C100486,2025-08-20,QWPSB,SELL,-190,139.76,GBP,
C100095,2025-07-02,GBA,BUY,203,204.65,USD,2.12
C100846,2025-06-05,ADWZ,SELL,-295,157.66,EUR,
C100203,2025-07-22,JHDE,SELL,-219,128.6,EUR,
C100238,2025-08-21,NTVB,BUY,231,100.38,USD,4.37
C100377,2025-07-01,MUSKV,BUY,215,306.16,GBP,
C100880,2025-08-11,VFKM,SELL,-412,74.4,EUR,
C100113,2025-08-26,XUWX,SELL,-16,66.67,USD,1.59
C100398,2025-06-24,YENP,BUY,305,335.36,EUR,
C100317,2025-06-30,NGDLP,SELL,-106,34.93,GBP,
C100601,2025-07-21,VOYZR,SELL,-492,395.32,EUR,
C100007,2025-06-12,PVAU,SELL,-291,336.88,ILS,
C100619,2025-07-30,IYFI,BUY,149,62.31,ILS,
C100471,2025-06-17,KEJT,BUY,418,257.5,GBP,
C100661,2025-08-01,KBXO,SELL,-226,392.1,GBP,
C100400,2025-08-14,XFXRO,BUY,434,300.89,EUR,
C100183,2025-08-21,NHV,SELL,-3,156.18,ILS,
C100932,2025-06-18,TTH,BUY,26,190.38,ILS,
C100715,2025-07-14,HXWQP,BUY,17,353.1,EUR,
C100280,2025-06-12,KBXO,SELL,-410,267.74,EUR,
C100930,2025-06-23,QVSL,SELL,-454,219.19,GBP,
C100078,2025-08-29,BYWX,BUY,34,222.41,GBP,
C100419,2025-07-16,PFCH,BUY,403,371.62,EUR,
C100518,2025-06-05,IMD,SELL,-375,63.11,USD,7.8
C100654,2025-08-07,AQO,SELL,-156,181.09,GBP,
C100763,2025-08-11,NMCB,BUY,285,87.17,USD,5.17
C100010,2025-06-25,PVRH,BUY,45,115.26,GBP,
C100686,2025-08-27,XREL,SELL,-288,45.36,ILS,
C100069,2025-08-19,WOO,BUY,76,220.99,EUR,
C100482,2025-06-30,QBZ,SELL,-119,24.23,EUR,
C100858,2025-07-02,WRL,BUY,498,288.62,GBP,
C100127,2025-07-01,BSAI,SELL,-452,142.93,USD,8.95
C100687,2025-07-18,PQK,BUY,497,15.68,EUR,
C100451,2025-07-09,KOG,BUY,151,129.95,USD,6.01
C100914,2025-08-19,QXMO,BUY,253,182.54,USD,5.93
C100856,2025-08-08,PWETB,BUY,251,147.61,GBP,
C100454,2025-06-10,GBP,BUY,467,168.1,ILS,
C100785,2025-08-06,VOYZR,BUY,48,175.33,EUR,
C100204,2025-08-14,IFZBF,BUY,381,106.84,USD,5.39
C100014,2025-06-12,IMG,BUY,127,125.63,EUR,
C100981,2025-07-01,KBXO,BUY,35,188.44,EUR,
C100045,2025-07-29,HKNX,BUY,203,171.22,GBP,
C100575,2025-07-08,VMN,BUY,408,142.39,ILS,
C100961,2025-07-11,USVXZ,BUY,478,78.64,EUR,
C100108,2025-07-02,OUJ,SELL,-354,173.02,USD,3.77
C100411,2025-06-03,ZQKZJ,SELL,-36,359.34,ILS,
C100217,2025-06-12,QRS,BUY,49,152.29,GBP,
C100665,2025-06-09,GERAA,SELL,-343,76.15,USD,4.09
C100906,2025-07-24,IRRD,SELL,-365,306.04,ILS,
C100104,2025-07-16,UUE,BUY,88,142.27,USD,1.21
C100614,2025-06-25,TZC,SELL,-270,150.58,GBP,
C100179,2025-08-26,PWETB,SELL,-126,337.97,USD,3.64
C100343,2025-08-07,WRL,SELL,-208,84.45,EUR,
C100515,2025-07-11,IYBWC,BUY,284,156.54,USD,6.36
C100631,2025-07-25,DTOT,BUY,356,175.34,EUR,
C100755,2025-06-16,USVXZ,BUY,283,208.92,USD,3.44
C100140,2025-07-23,PNM,SELL,-232,194.32,EUR,
C100155,2025-06-06,HED,BUY,55,299.61,EUR,
C100945,2025-07-30,QWO,SELL,-324,184.0,EUR,
C100284,2025-08-14,FJB,BUY,259,113.01,GBP,
C100768,2025-07-30,SYQ,BUY,39,109.59,GBP,
C100248,2025-07-15,MURH,BUY,333,222.04,EUR,
C100622,2025-07-29,auitq,SELL,-488,371.82,EUR,
C100452,2025-06-12,ZGOJ,BUY,252,367.86,ILS,
C100071,2025-06-10,CLRJD,BUY,390,333.2,EUR,
C100960,2025-06-17,YIJUV,BUY,425,20.53,EUR,
C100606,2025-07-14,QQM,BUY,293,24.28,USD,3.93
C100436,2025-07-25,QWO,SELL,-295,338.64,EUR,
C100738,2025-08-15,ZJSXT,BUY,222,49.63,EUR,
C100620,2025-07-22,KQV,SELL,-40,239.04,ILS,
C100990,2025-07-18,PWETB,BUY,215,191.74,ILS,
C100081,2025-08-11,KEFPW,SELL,-121,346.3,ILS,
C100171,2025-08-15,VQU,SELL,-426,240.36,ILS,
C100778,2025-06-04,YBY,SELL,-149,232.45,ILS,
C100437,2025-07-24,IRKXL,BUY,97,73.0,EUR,
C100566,2025-07-16,NIACK,BUY,186,34.05,ILS,
C100474,2025-07-22,DFPC,SELL,-113,32.04,ILS,
C100575,2025-06-13,BWX,SELL,-366,318.51,GBP,
C100139,2025-07-07,SLRY,SELL,-87,280.22,EUR,
C100938,2025-06-03,DRAY,BUY,338,250.28,GBP,
C100503,2025-08-11,IDD,SELL,-399,368.74,GBP,
C100393,2025-06-13,NEJHK,SELL,-9,88.15,ILS,
C100906,2025-08-08,PQAYV,BUY,104,271.74,EUR,
C100198,2025-07-16,PQK,SELL,-198,169.98,GBP,
C100521,2025-08-06,DYD,SELL,-116,29.57,USD,4.21
C100666,2025-07-15,TNCQV,SELL,-492,71.06,EUR,
C100489,2025-06-05,GNN,SELL,-132,133.06,EUR,
C100267,2025-06-26,QUBR,SELL,-83,341.27,GBP,
C100253,2025-06-03,VQPD,BUY,69,253.55,USD,4.34
C100789,2025-08-11,AXM,SELL,-380,16.4,USD,8.05
C100530,2025-08-15,VFKM,BUY,274,266.01,EUR,
C100849,2025-07-24,QZIZI,SELL,-410,5.01,ILS,
C100600,2025-06-17,HHIOD,SELL,-355,217.44,USD,8.43
C100651,2025-06-26,ROBIQ,SELL,-286,269.45,GBP,
C100766,2025-07-25,ENGF,SELL,-492,74.22,USD,5.11
C100172,2025-06-02,JVWF,SELL,-8,146.73,USD,3.01
C100071,2025-08-14,FIWZH,SELL,-16,108.74,GBP,
C100750,2025-07-02,URQYJ,BUY,394,120.07,GBP,
C100190,2025-07-07,WLW,BUY,205,24.55,ILS,
C100186,2025-08-20,IQUI,BUY,466,35.68,EUR,
C100190,2025-07-03,KDIJV,BUY,464,379.25,EUR,
C100265,2025-08-19,NLZBM,SELL,-151,344.3,USD,3.86
C100889,2025-06-16,PWETB,BUY,184,222.87,GBP,
C100087,2025-07-21,YTBXO,BUY,422,146.74,USD,8.79
C100350,2025-08-26,TFNN,BUY,256,349.66,ILS,
C100688,2025-06-03,RKVOC,BUY,405,311.24,USD,4.29
C100272,2025-06-09,ORWR,BUY,302,94.48,USD,5.12
C100216,2025-08-07,LRJLC,BUY,388,3.27,GBP,
C100954,2025-07-31,LBGDH,SELL,-55,130.55,ILS,
C100344,2025-07-28,RMAH,SELL,-127,298.17,EUR,
C100963,2025-08-07,IVNSH,SELL,-396,398.46,USD,7.23
C100998,2025-06-18,OUJ,SELL,-326,278.86,USD,5.32
C100467,2025-06-25,HKDYH,SELL,-289,75.26,USD,6.32
C100616,2025-07-15,PJAWE,SELL,-257,222.9,GBP,
C100462,2025-09-01,TPAF,SELL,-295,162.59,ILS,
C100676,2025-07-29,NXVG,BUY,459,255.7,USD,7.51
C100648,2025-07-29,IVNSH,BUY,92,218.87,ILS,
C100239,2025-08-12,BWX,SELL,-290,189.72,USD,5.9
C100356,2025-06-18,USVXZ,SELL,-377,205.74,ILS,
C100300,2025-06-26,BWX,BUY,456,180.55,USD,6.55
C100130,2025-07-24,AWOK,BUY,271,303.71,ILS,
C100172,2025-06-20,BQXZT,SELL,-272,370.0,ILS,
C100678,2025-07-15,wvaw,BUY,402,171.7,EUR,
C100174,2025-06-19,VHFUP,BUY,446,36.87,ILS,
C100732,2025-07-29,FDD,BUY,192,268.42,ILS,
C100784,2025-07-16,XCKAF,BUY,336,36.65,ILS,
C100974,2025-06-25,VYUH,BUY,222,29.08,ILS,
C100092,2025-07-10,HRM,SELL,-169,254.53,USD,4.3
C100659,2025-08-07,BIBMX,SELL,-199,75.0,ILS,
C100827,2025-07-17,WMF,BUY,65,33.13,USD,4.93
C100297,2025-06-17,WID,BUY,82,12.44,GBP,
C100758,2025-06-20,VCX,BUY,2,136.24,GBP,
C100130,2025-08-07,KBJZN,SELL,-337,55.67,USD,3.54
C100318,2025-08-08,TARPY,BUY,201,321.73,ILS,
C100327,2025-06-24,HJD,SELL,-78,27.87,EUR,
C100109,2025-08-21,SMGRA,BUY,240,302.94,GBP,
C100148,2025-07-10,JVWF,SELL,-169,156.33,ILS,
C100696,2025-07-22,TNT,BUY,473,341.11,EUR,
C100764,2025-07-28,FRWQW,BUY,184,131.12,GBP,
C100514,2025-07-21,ADWZ,BUY,203,20.08,ILS,
C100646,2025-08-28,BZP,BUY,177,22.54,GBP,
C100721,2025-06-11,SBJ,SELL,-74,364.06,GBP,
C100156,2025-07-10,RDXN,BUY,384,245.7,USD,7.05
C100945,2025-08-27,DJRTW,BUY,358,254.25,ILS,
C100306,2025-06-04,NHV,BUY,340,297.84,ILS,
C100345,2025-08-01,XEW,SELL,-444,206.95,ILS,
C100400,2025-07-22,QLRX,SELL,-287,302.1,EUR,
C100717,2025-06-18,RRJ,SELL,-31,154.5,EUR,
C100331,2025-07-24,VHFUP,BUY,209,208.42,ILS,
C100670,2025-08-19,RONV,BUY,128,63.59,ILS,
C100298,2025-07-08,VYUH,BUY,143,146.58,EUR,
C100823,2025-06-03,XREL,BUY,496,204.09,GBP,
C100743,2025-06-26,RRJ,BUY,234,394.21,ILS,
C100973,2025-07-01,NLZBM,SELL,-253,267.67,USD,6.36
C100098,2025-07-02,OUJ,SELL,-242,204.43,USD,5.74
C100120,2025-08-18,BTSV,SELL,-380,276.74,EUR,
C100642,2025-07-15,PJUHG,SELL,-218,193.15,USD,5.13
C100121,2025-08-27,YAV,SELL,-379,368.99,GBP,
C100704,2025-08-07,BVB,BUY,77,187.87,USD,1.09
C100796,2025-07-21,IDX,SELL,-421,3.67,ILS,
C100376,2025-06-20,ZTSC,BUY,67,151.75,USD,5.26
C100124,2025-06-04,NEJHK,BUY,12,155.18,ILS,
C100280,2025-07-03,AQO,BUY,43,181.74,ILS,
C100495,2025-07-24,REK,SELL,-453,321.67,EUR,
C100101,2025-07-03,TZC,BUY,17,194.75,ILS,
C100832,2025-08-11,NTUX,BUY,436,262.0,ILS,
C100065,2025-07-08,MUSKV,BUY,301,264.83,USD,7.48
C100185,2025-06-02,DGNK,BUY,158,103.45,ILS,
C100819,2025-06-09,FPIS,BUY,34,334.63,EUR,
C100588,2025-06-17,MURH,BUY,380,231.53,GBP,
C100871,2025-06-16,VHFUP,BUY,155,113.07,USD,2.18
C100518,2025-07-01,ROJT,SELL,-160,344.14,ILS,
C100967,2025-07-15,cqoac,BUY,314,69.52,GBP,
C100047,2025-08-19,HXWQP,SELL,-382,46.4,EUR,
C100590,2025-08-04,AKOAQ,SELL,-492,342.32,EUR,
C100704,2025-07-14,JURY,BUY,46,362.25,USD,1.9
C100192,2025-07-09,JTON,SELL,-322,256.63,EUR,
C100616,2025-08-04,NFOR,BUY,401,146.83,GBP,
C100131,2025-06-13,NSL,SELL,-202,150.52,GBP,
C100266,2025-08-12,AFUX,BUY,176,70.91,ILS,
C100085,2025-08-15,QTSFL,SELL,-283,82.14,EUR,
C100548,2025-07-18,YIJUV,BUY,208,323.87,EUR,
C100731,2025-08-14,RXQH,BUY,74,264.95,EUR,
C100323,2025-08-07,IHYA,SELL,-359,356.6,USD,6.4
C100987,2025-06-13,QUBR,BUY,196,384.28,GBP,
C100127,2025-08-13,WIS,BUY,475,245.41,USD,9.0
C100337,2025-08-05,OTEN,BUY,297,264.47,GBP,
C100796,2025-07-10,DZI,BUY,289,358.12,GBP,
C100010,2025-07-10,JURY,SELL,-64,318.8,ILS,
C100974,2025-07-02,KFNI,BUY,409,190.36,GBP,
C100602,2025-06-18,QBZ,SELL,-474,80.51,GBP,
C100717,2025-07-18,HLSEL,SELL,-376,7.13,USD,6.9
C100918,2025-07-28,ELSO,BUY,420,262.69,ILS,
C100185,2025-08-26,RZPY,SELL,-97,184.18,EUR,
C100265,2025-06-24,mknxr,BUY,109,239.44,EUR,
C100387,2025-06-10,ONCC,SELL,-241,337.46,GBP,
C100724,2025-08-14,ltgw,BUY,306,204.0,ILS,
C100187,2025-08-22,ITMNM,SELL,-344,36.36,GBP,
C100282,2025-07-11,RHI,SELL,-289,107.84,GBP,
C100650,2025-07-25,LOTU,BUY,6,309.0,ILS,
C100789,2025-06-16,FPIS,BUY,290,229.47,USD,4.43
C100747,2025-07-01,IIZ,BUY,332,348.43,USD,5.73
C100086,2025-08-28,NGXB,SELL,-32,365.25,USD,3.92
C100985,2025-09-01,OER,SELL,-345,170.07,EUR,
C100491,2025-08-12,AWOK,BUY,220,319.15,USD,3.08
C100631,2025-08-15,DRAY,BUY,52,200.39,GBP,
C100250,2025-08-20,EMF,BUY,3,82.61,EUR,
C100690,2025-07-02,OIC,BUY,251,383.77,USD,6.17
C100375,2025-09-01,DBY,BUY,227,199.09,GBP,
C100975,2025-08-28,GBP,SELL,-317,346.19,ILS,
C100174,2025-07-31,PNM,BUY,48,349.41,EUR,
C100851,2025-07-23,wvaw,BUY,283,244.92,GBP,
C100494,2025-07-09,LXO,SELL,-116,35.98,USD,5.27
C100755,2025-07-09,EBA,SELL,-29,182.14,GBP,
C100951,2025-08-22,ZPDCR,BUY,408,276.83,ILS,
C100058,2025-08-21,OUJ,BUY,52,53.6,GBP,
C100305,2025-06-02,WDZKD,BUY,172,358.74,GBP,
C100911,2025-08-12,PJUHG,BUY,139,97.71,GBP,
C100009,2025-08-27,AKML,SELL,-124,214.53,EUR,
C100086,2025-08-13,NOI,BUY,459,332.12,USD,7.11
C100935,2025-06-27,aqhw,BUY,292,207.78,GBP,
C100231,2025-08-06,MAQUS,SELL,-134,71.91,GBP,
C100373,2025-07-18,USVXZ,BUY,335,262.98,USD,7.77
C100449,2025-06-30,cqoac,SELL,-349,47.35,EUR,
C100362,2025-06-02,HRYDD,SELL,-346,300.07,GBP,
C100904,2025-06-20,HKDYH,BUY,414,321.52,EUR,
C100291,2025-08-11,GZUXF,BUY,393,58.68,ILS,
C100761,2025-06-30,IUNJ,BUY,287,259.25,EUR,
C100971,2025-06-23,ZGJ,SELL,-239,103.95,ILS,
C100500,2025-06-24,QQM,SELL,-114,370.81,GBP,
C100769,2025-08-29,FUBQ,SELL,-84,387.87,ILS,
C100134,2025-06-04,AOJU,BUY,302,213.44,EUR,
C100159,2025-07-14,RZPY,BUY,458,140.83,USD,5.2
C100694,2025-08-15,BZP,SELL,-79,366.56,USD,1.41
C100444,2025-07-22,ZGJ,SELL,-174,385.22,ILS,
C100084,2025-07-15,RKVOC,SELL,-47,29.31,EUR,
C100746,2025-07-15,PAG,BUY,199,296.33,GBP,
C100785,2025-07-15,WKQEY,SELL,-284,156.58,ILS,
C100203,2025-08-29,RDHG,BUY,330,359.54,EUR,
C100193,2025-07-11,IRKXL,BUY,24,310.36,USD,2.35
C100135,2025-07-21,EYU,BUY,270,6.64,EUR,
C100951,2025-06-04,RJK,SELL,-45,5.09,EUR,
C100093,2025-08-07,ESMX,BUY,7,191.45,ILS,
C100537,2025-07-10,DFPC,BUY,189,347.84,GBP,
C100436,2025-09-01,ZGJ,BUY,469,220.29,ILS,
C100659,2025-06-20,GBP,SELL,-386,260.16,GBP,
C100372,2025-08-14,XCKAF,SELL,-147,379.5,EUR,
C100327,2025-07-03,BQXZT,BUY,474,332.52,USD,4.8
C100000,2025-07-09,GBP,SELL,-347,382.03,GBP,
C100483,2025-08-18,XCKAF,BUY,50,242.4,EUR,
C100258,2025-08-05,OER,SELL,-182,342.55,GBP,
C100311,2025-06-03,SEHZP,BUY,235,117.9,EUR,
C100339,2025-08-06,IVNSH,SELL,-233,30.98,EUR,
C100665,2025-08-08,RDCQB,BUY,133,120.34,USD,6.07
C100908,2025-06-23,ZMGPF,BUY,142,267.93,USD,5.74
C100600,2025-07-04,NLUC,BUY,450,266.61,ILS,
C100947,2025-07-31,JURY,BUY,302,358.22,GBP,
C100742,2025-06-27,RDHG,BUY,20,306.98,USD,4.04
C100130,2025-07-16,HSSU,SELL,-442,156.97,GBP,
C100916,2025-06-23,KUYA,SELL,-152,37.8,ILS,
C100069,2025-08-29,MQH,SELL,-422,314.8,USD,4.96
C100170,2025-06-24,CTG,SELL,-141,317.46,GBP,
C100046,2025-07-04,YENP,BUY,160,201.84,ILS,
C100506,2025-07-01,JYS,BUY,379,228.57,ILS,
C100768,2025-08-08,ELK,SELL,-396,166.76,ILS,
C100621,2025-07-03,DZI,BUY,443,46.98,USD,8.53
C100163,2025-06-03,HLSEL,BUY,476,169.08,ILS,
C100515,2025-07-24,VTRPU,SELL,-279,6.12,EUR,
C100303,2025-06-23,VTRPU,SELL,-279,175.94,EUR,
C100229,2025-07-23,ZIKTN,BUY,201,98.3,USD,4.32
C100654,2025-06-25,BLHH,SELL,-328,119.63,GBP,
C100894,2025-07-15,EZEH,BUY,277,206.04,EUR,
C100547,2025-08-01,HPZMD,BUY,481,115.95,GBP,
C100332,2025-06-25,WOO,SELL,-250,302.41,ILS,
C100919,2025-07-29,XFXRO,SELL,-433,333.99,USD,7.76
C100640,2025-08-04,JVWF,BUY,38,195.44,EUR,
C100748,2025-07-02,SBJ,SELL,-274,180.56,GBP,
C100994,2025-08-07,RKTA,BUY,382,200.91,GBP,
C100890,2025-08-19,VMN,BUY,180,374.89,EUR,
C100332,2025-08-11,CIM,BUY,224,67.07,EUR,
C100456,2025-08-06,GGD,SELL,-169,109.47,EUR,
C100923,2025-08-28,ZGJ,BUY,417,183.32,EUR,
C100470,2025-07-04,GLHTL,BUY,99,263.59,ILS,
C100965,2025-07-22,NSL,BUY,191,395.22,USD,2.58
C100317,2025-08-11,RONV,BUY,352,82.55,EUR,
C100071,2025-08-15,PVAU,BUY,324,164.48,EUR,
C100465,2025-06-18,VFKM,SELL,-362,102.56,EUR,
C100744,2025-06-18,ORWR,BUY,197,187.82,ILS,
C100393,2025-06-03,OOCZ,BUY,278,48.57,USD,2.84
C100135,2025-07-18,KQV,BUY,114,313.63,EUR,
C100961,2025-06-03,ZMKI,BUY,36,390.71,USD,1.39
C100555,2025-06-16,BADQB,SELL,-452,233.99,EUR,
C100142,2025-06-30,ZGJ,SELL,-10,279.68,GBP,
C100339,2025-07-15,ZGJ,BUY,278,55.29,USD,3.86
C100556,2025-06-23,KREEP,SELL,-133,100.56,USD,2.01
C100844,2025-07-23,IMD,BUY,63,385.57,USD,1.49
C100523,2025-06-26,QOIZN,SELL,-140,311.39,USD,2.5
C100934,2025-07-11,NIEX,BUY,472,84.11,ILS,
C100394,2025-07-22,BLHH,SELL,-367,211.51,EUR,
C100943,2025-06-20,WEG,SELL,-91,307.74,ILS,
C100173,2025-06-19,AOJU,BUY,207,278.15,GBP,
C100365,2025-06-23,IGRIG,SELL,-389,323.9,GBP,
C100945,2025-06-09,ANHZ,BUY,97,249.24,EUR,
C100182,2025-07-03,USVXZ,SELL,-94,50.54,ILS,
C100153,2025-07-22,ANJ,SELL,-246,296.18,GBP,
C100896,2025-08-28,KFNI,SELL,-170,264.58,GBP,
